1,1,the rationale behind the decision,6,the,the of and to a,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,BIT AFLX HS,select_word
1,1,the rationale behind the decision,1088,swipe_left,the of and to a,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,MOQ GPUY CJKR,gesture_next
1,1,the rationale behind the decision,2132,cjkr,the of and to a,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,MOQ GPUY CJKR,select_key
1,1,the rationale behind the decision,3185,aflx,c k j r know,MOQ DEV AFLX GPUY BIT HS NWZ CJKR,MOQ DEV AFLX,select_key
1,1,the rationale behind the decision,5788,bit,ca ra cl rl rf,NWZ BIT CJKR AFLX MOQ GPUY HS DEV,NWZ BIT CJKR,select_key
1,1,the rationale behind the decision,9030,swipe_left,cat rat kat rab cab,HS NWZ DEV BIT CJKR AFLX MOQ GPUY,BIT CJKR AFLX,gesture_next
1,1,the rationale behind the decision,9703,bit,cat rat kat rab cab,HS NWZ DEV BIT CJKR AFLX MOQ GPUY,BIT CJKR AFLX,select_key
1,1,the rationale behind the decision,10793,swipe_left,ratio rabbit ratios,DEV BIT AFLX HS MOQ GPUY CJKR NWZ,HS MOQ GPUY,gesture_next
1,1,the rationale behind the decision,11812,swipe_left,ratio rabbit ratios,DEV BIT AFLX HS MOQ GPUY CJKR NWZ,GPUY CJKR NWZ,gesture_next
1,1,the rationale behind the decision,12633,nwz,ratio rabbit ratios,DEV BIT AFLX HS MOQ GPUY CJKR NWZ,GPUY CJKR NWZ,select_key
1,1,the rationale behind the decision,13920,swipe_left,cabin ratings rating,DEV BIT AFLX HS MOQ GPUY CJKR NWZ,HS MOQ GPUY,gesture_next
1,1,the rationale behind the decision,14602,moq,cabin ratings rating,DEV BIT AFLX HS MOQ GPUY CJKR NWZ,HS MOQ GPUY,select_key
1,1,the rationale behind the decision,16351,swipe_up,,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,BIT AFLX HS,gesture_delete
1,1,the rationale behind the decision,18951,aflx,cabin ratings rating,DEV BIT AFLX HS MOQ GPUY CJKR NWZ,DEV BIT AFLX,select_key
1,1,the rationale behind the decision,21059,swipe_up,,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,BIT AFLX HS,gesture_delete
1,1,the rationale behind the decision,21575,swipe_up,cabin ratings rating,DEV BIT AFLX HS MOQ GPUY CJKR NWZ,DEV BIT AFLX,gesture_delete
1,1,the rationale behind the decision,25407,swipe_left,ratio rabbit ratios,DEV BIT AFLX HS MOQ GPUY CJKR NWZ,HS MOQ GPUY,gesture_next
1,1,the rationale behind the decision,26398,moq,ratio rabbit ratios,DEV BIT AFLX HS MOQ GPUY CJKR NWZ,HS MOQ GPUY,select_key
1,1,the rationale behind the decision,27941,swipe_left,ratio ratios rational,DEV BIT AFLX HS MOQ GPUY CJKR NWZ,HS MOQ GPUY,gesture_next
1,1,the rationale behind the decision,28924,swipe_left,ratio ratios rational,DEV BIT AFLX HS MOQ GPUY CJKR NWZ,GPUY CJKR NWZ,gesture_next
1,1,the rationale behind the decision,29717,nwz,ratio ratios rational,DEV BIT AFLX HS MOQ GPUY CJKR NWZ,GPUY CJKR NWZ,select_key
1,1,the rationale behind the decision,31220,aflx,rational rationale,DEV BIT AFLX HS MOQ GPUY CJKR NWZ,DEV BIT AFLX,select_key
1,1,the rationale behind the decision,33938,rationale,rational rationale,DEV BIT AFLX HS MOQ GPUY CJKR NWZ,DEV BIT AFLX,select_word
1,1,the rationale behind the decision,36201,bit,the of and to a,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,BIT AFLX HS,select_key
1,1,the rationale behind the decision,38415,swipe_left,i b t the to,HS MOQ NWZ DEV BIT GPUY AFLX CJKR,DEV BIT GPUY,gesture_next
1,1,the rationale behind the decision,39553,dev,i b t the to,HS MOQ NWZ DEV BIT GPUY AFLX CJKR,DEV BIT GPUY,select_key
1,1,the rationale behind the decision,41642,swipe_left,be tv iv id bd,CJKR AFLX DEV BIT HS NWZ GPUY MOQ,BIT HS NWZ,gesture_next
1,1,the rationale behind the decision,42340,hs,be tv iv id bd,CJKR AFLX DEV BIT HS NWZ GPUY MOQ,BIT HS NWZ,select_key
1,1,the rationale behind the decision,43497,bit,best test behind tests,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,BIT AFLX HS,select_key
1,1,the rationale behind the decision,44625,swipe_left,best test behind tests,DEV BIT AFLX HS MOQ GPUY CJKR NWZ,HS MOQ GPUY,gesture_next
1,1,the rationale behind the decision,45471,swipe_left,best test behind tests,DEV BIT AFLX HS MOQ GPUY CJKR NWZ,GPUY CJKR NWZ,gesture_next
1,1,the rationale behind the decision,46425,nwz,best test behind tests,DEV BIT AFLX HS MOQ GPUY CJKR NWZ,GPUY CJKR NWZ,select_key
1,1,the rationale behind the decision,48061,behind,behind,DEV BIT AFLX HS MOQ GPUY CJKR NWZ,DEV BIT AFLX,select_word
1,1,the rationale behind the decision,48852,the,the of and to a,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,BIT AFLX HS,select_word
1,1,the rationale behind the decision,50307,swipe_left,the of and to a,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,MOQ GPUY CJKR,gesture_next
1,1,the rationale behind the decision,51129,swipe_left,the of and to a,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,CJKR NWZ DEV,gesture_next
1,1,the rationale behind the decision,52013,dev,the of and to a,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,CJKR NWZ DEV,select_key
1,1,the rationale behind the decision,53132,dev,e d v do did,AFLX DEV MOQ BIT NWZ CJKR GPUY HS,AFLX DEV MOQ,select_key
1,1,the rationale behind the decision,54390,cjkr,de ed ve dd even,DEV CJKR AFLX BIT HS GPUY MOQ NWZ,DEV CJKR AFLX,select_key
1,1,movie about a nutty professor,7,swipe_left,the of and to a,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,MOQ GPUY CJKR,gesture_next
1,1,movie about a nutty professor,852,moq,the of and to a,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,MOQ GPUY CJKR,select_key
1,1,movie about a nutty professor,1959,swipe_left,m o q of on,AFLX GPUY NWZ MOQ DEV CJKR BIT HS,MOQ DEV CJKR,gesture_next
1,1,movie about a nutty professor,2770,moq,m o q of on,AFLX GPUY NWZ MOQ DEV CJKR BIT HS,MOQ DEV CJKR,select_key
1,1,movie about a nutty professor,4360,dev,mm mo more most money,CJKR DEV HS NWZ BIT MOQ GPUY AFLX,CJKR DEV HS,select_key
1,1,movie about a nutty professor,5630,bit,movie model move moved,DEV BIT GPUY AFLX HS MOQ CJKR NWZ,DEV BIT GPUY,select_key
1,1,movie about a nutty professor,6654,movie,movie movies moving,DEV BIT AFLX HS MOQ GPUY CJKR NWZ,DEV BIT AFLX,select_word
1,1,movie about a nutty professor,8209,aflx,the of and to a,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,BIT AFLX HS,select_key
1,1,movie about a nutty professor,9336,bit,a f l x and,NWZ BIT MOQ AFLX CJKR DEV HS GPUY,NWZ BIT MOQ,select_key
1,1,movie about a nutty professor,10269,moq,at ft ai ab lb,CJKR MOQ BIT NWZ AFLX GPUY DEV HS,CJKR MOQ BIT,select_key
1,1,movie about a nutty professor,11508,gpuy,aim atm about above,GPUY DEV BIT MOQ CJKR NWZ AFLX HS,GPUY DEV BIT,select_key
1,1,movie about a nutty professor,12686,about,atop about liquid liquor,DEV BIT AFLX HS MOQ GPUY CJKR NWZ,DEV BIT AFLX,select_word
1,1,movie about a nutty professor,13588,a,the of and to a,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,BIT AFLX HS,select_word
1,1,movie about a nutty professor,14891,swipe_left,the of and to a,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,MOQ GPUY CJKR,gesture_next
1,1,movie about a nutty professor,16221,swipe_left,the of and to a,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,CJKR NWZ DEV,gesture_next
1,1,movie about a nutty professor,17066,nwz,the of and to a,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,CJKR NWZ DEV,select_key
1,1,movie about a nutty professor,18085,swipe_left,n w z was with,DEV MOQ AFLX HS BIT GPUY CJKR NWZ,HS BIT GPUY,gesture_next
1,1,movie about a nutty professor,19209,gpuy,n w z was with,DEV MOQ AFLX HS BIT GPUY CJKR NWZ,HS BIT GPUY,select_key
1,1,movie about a nutty professor,20286,bit,wp ng ny np wg,MOQ CJKR BIT AFLX DEV GPUY HS NWZ,MOQ CJKR BIT,select_key
1,1,movie about a nutty professor,21292,bit,nyt nut nytimes nuts,BIT CJKR HS AFLX MOQ GPUY NWZ DEV,BIT CJKR HS,select_key
1,1,movie about a nutty professor,22164,nutty,nytimes nutty,DEV BIT AFLX HS MOQ GPUY CJKR NWZ,DEV BIT AFLX,select_word
1,1,movie about a nutty professor,23169,swipe_left,the of and to a,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,MOQ GPUY CJKR,gesture_next
1,1,movie about a nutty professor,23998,gpuy,the of and to a,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,MOQ GPUY CJKR,select_key
1,1,movie about a nutty professor,24978,cjkr,p u g y you,MOQ DEV CJKR AFLX HS GPUY NWZ BIT,MOQ DEV CJKR,select_key
1,1,movie about a nutty professor,26094,moq,gc pc pr uk yr,MOQ DEV BIT AFLX GPUY CJKR HS NWZ,MOQ DEV BIT,select_key
1,1,movie about a nutty professor,28387,swipe_left,pro probably group,BIT GPUY DEV CJKR NWZ AFLX MOQ HS,CJKR NWZ AFLX,gesture_next
1,1,movie about a nutty professor,29370,aflx,pro probably group,BIT GPUY DEV CJKR NWZ AFLX MOQ HS,CJKR NWZ AFLX,select_key
1,1,movie about a nutty professor,31045,professor,professor professional,DEV BIT AFLX HS MOQ GPUY CJKR NWZ,DEV BIT AFLX,select_word
1,2,olympic athletes use drugs,2,swipe_left,the of and to a,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,MOQ GPUY CJKR,gesture_next
1,2,olympic athletes use drugs,898,moq,the of and to a,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,MOQ GPUY CJKR,select_key
1,2,olympic athletes use drugs,2317,aflx,m o q of on,AFLX GPUY NWZ MOQ DEV CJKR BIT HS,AFLX GPUY NWZ,select_key
1,2,olympic athletes use drugs,4341,swipe_left,of ml ma oa ol,CJKR NWZ AFLX GPUY BIT DEV HS MOQ,GPUY BIT DEV,gesture_next
1,2,olympic athletes use drugs,5134,gpuy,of ml ma oa ol,CJKR NWZ AFLX GPUY BIT DEV HS MOQ,GPUY BIT DEV,select_key
1,2,olympic athletes use drugs,6080,swipe_left,may map maybe magazine,BIT AFLX MOQ NWZ GPUY CJKR HS DEV,NWZ GPUY CJKR,gesture_next
1,1,this is a very good idea,13,bit,the of and to a,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,BIT AFLX HS,select_key
1,1,this is a very good idea,1252,hs,i b t the to,HS MOQ NWZ DEV BIT GPUY AFLX CJKR,HS MOQ NWZ,select_key
1,1,this is a very good idea,2347,bit,is th bs ts the,DEV AFLX BIT MOQ CJKR HS GPUY NWZ,DEV AFLX BIT,select_key
1,1,this is a very good idea,3478,this,this think thing,HS NWZ CJKR AFLX DEV BIT MOQ GPUY,HS NWZ CJKR,select_word
1,1,this is a very good idea,4793,bit,the of and to a,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,BIT AFLX HS,select_key
1,1,this is a very good idea,5587,hs,i b t the to,HS MOQ NWZ DEV BIT GPUY AFLX CJKR,HS MOQ NWZ,select_key
1,1,this is a very good idea,6326,is,is th bs ts the,DEV AFLX BIT MOQ CJKR HS GPUY NWZ,DEV AFLX BIT,select_word
1,1,this is a very good idea,7166,a,the of and to a,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,BIT AFLX HS,select_word
1,1,this is a very good idea,7884,swipe_left,the of and to a,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,MOQ GPUY CJKR,gesture_next
1,1,this is a very good idea,8726,swipe_left,the of and to a,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,CJKR NWZ DEV,gesture_next
1,1,this is a very good idea,9476,dev,the of and to a,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,CJKR NWZ DEV,select_key
1,1,this is a very good idea,10438,dev,e d v do did,AFLX DEV MOQ BIT NWZ CJKR GPUY HS,AFLX DEV MOQ,select_key
1,1,this is a very good idea,11494,cjkr,de ed ve dd even,DEV CJKR AFLX BIT HS GPUY MOQ NWZ,DEV CJKR AFLX,select_key
1,1,this is a very good idea,12483,very,dec der very,GPUY BIT AFLX HS CJKR DEV MOQ NWZ,GPUY BIT AFLX,select_word
1,1,this is a very good idea,13437,swipe_left,the of and to a,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,MOQ GPUY CJKR,gesture_next
1,1,this is a very good idea,14289,gpuy,the of and to a,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,MOQ GPUY CJKR,select_key
1,1,this is a very good idea,15028,moq,p u g y you,MOQ DEV CJKR AFLX HS GPUY NWZ BIT,MOQ DEV CJKR,select_key
1,1,this is a very good idea,16226,moq,um go pm gm yo,GPUY BIT MOQ HS AFLX DEV CJKR NWZ,GPUY BIT MOQ,select_key
1,1,this is a very good idea,17084,good,pmm umm good poor pool,DEV CJKR AFLX GPUY BIT HS MOQ NWZ,DEV CJKR AFLX,select_word
1,1,this is a very good idea,19079,swipe_left,the of and to a,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,MOQ GPUY CJKR,gesture_next
1,1,this is a very good idea,20173,swipe_left,the of and to a,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,CJKR NWZ DEV,gesture_next
1,1,this is a very good idea,21693,swipe_right,the of and to a,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,MOQ GPUY CJKR,gesture_prev
1,1,this is a very good idea,22253,swipe_right,the of and to a,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,BIT AFLX HS,gesture_prev
1,1,this is a very good idea,22858,bit,the of and to a,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,BIT AFLX HS,select_key
1,1,this is a very good idea,23977,swipe_left,i b t the to,HS MOQ NWZ DEV BIT GPUY AFLX CJKR,DEV BIT GPUY,gesture_next
1,1,this is a very good idea,24648,dev,i b t the to,HS MOQ NWZ DEV BIT GPUY AFLX CJKR,DEV BIT GPUY,select_key
1,1,this is a very good idea,26126,dev,be tv iv id bd,CJKR AFLX DEV BIT HS NWZ GPUY MOQ,CJKR AFLX DEV,select_key
1,1,this is a very good idea,27743,aflx,bed ted tee bee been,NWZ AFLX CJKR BIT DEV MOQ HS GPUY,NWZ AFLX CJKR,select_key
1,1,this is a very good idea,28685,idea,idea beef ideas ideal,DEV BIT AFLX HS MOQ GPUY CJKR NWZ,DEV BIT AFLX,select_word
1,2,accompanied by an adult,3,aflx,the of and to a,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,BIT AFLX HS,select_key
1,2,accompanied by an adult,1260,swipe_left,a f l x and,NWZ BIT MOQ AFLX CJKR DEV HS GPUY,AFLX CJKR DEV,gesture_next
1,2,accompanied by an adult,2542,cjkr,a f l x and,NWZ BIT MOQ AFLX CJKR DEV HS GPUY,AFLX CJKR DEV,select_key
1,2,accompanied by an adult,3703,swipe_left,ar ac lj lc are,DEV MOQ BIT CJKR AFLX GPUY HS NWZ,CJKR AFLX GPUY,gesture_next
1,2,accompanied by an adult,4538,cjkr,ar ac lj lc are,DEV MOQ BIT CJKR AFLX GPUY HS NWZ,CJKR AFLX GPUY,select_key
1,2,accompanied by an adult,6287,moq,arc fcc ajc ack acc,MOQ DEV GPUY AFLX BIT HS NWZ CJKR,MOQ DEV GPUY,select_key
1,2,accompanied by an adult,8085,swipe_left,according across,DEV BIT AFLX HS MOQ GPUY CJKR NWZ,HS MOQ GPUY,gesture_next
1,2,accompanied by an adult,8849,moq,according across,DEV BIT AFLX HS MOQ GPUY CJKR NWZ,HS MOQ GPUY,select_key
1,2,accompanied by an adult,10389,accompanied,accompanied accomplished,DEV BIT AFLX HS MOQ GPUY CJKR NWZ,DEV BIT AFLX,select_word
1,2,accompanied by an adult,11367,bit,the of and to a,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,BIT AFLX HS,select_key
1,2,accompanied by an adult,15229,swipe_left,i b t the to,HS MOQ NWZ DEV BIT GPUY AFLX CJKR,DEV BIT GPUY,gesture_next
1,2,accompanied by an adult,16211,gpuy,i b t the to,HS MOQ NWZ DEV BIT GPUY AFLX CJKR,DEV BIT GPUY,select_key
1,2,accompanied by an adult,17149,by,by bp ip tp iu,BIT CJKR GPUY HS AFLX DEV NWZ MOQ,BIT CJKR GPUY,select_word
1,2,accompanied by an adult,18427,aflx,the of and to a,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,BIT AFLX HS,select_key
1,2,accompanied by an adult,19368,nwz,a f l x and,NWZ BIT MOQ AFLX CJKR DEV HS GPUY,NWZ BIT MOQ,select_key
1,2,accompanied by an adult,21589,an,an aw az fn and,DEV GPUY AFLX MOQ BIT NWZ HS CJKR,DEV GPUY AFLX,select_word
1,2,accompanied by an adult,22571,aflx,the of and to a,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,BIT AFLX HS,select_key
1,2,accompanied by an adult,23590,swipe_left,a f l x and,NWZ BIT MOQ AFLX CJKR DEV HS GPUY,AFLX CJKR DEV,gesture_next
1,2,accompanied by an adult,24502,dev,a f l x and,NWZ BIT MOQ AFLX CJKR DEV HS GPUY,AFLX CJKR DEV,select_key
1,2,accompanied by an adult,25387,swipe_left,ad fe le ld xv,DEV AFLX NWZ MOQ BIT HS GPUY CJKR,MOQ BIT HS,gesture_next
1,2,accompanied by an adult,26357,swipe_left,ad fe le ld xv,DEV AFLX NWZ MOQ BIT HS GPUY CJKR,HS GPUY CJKR,gesture_next
1,2,accompanied by an adult,26991,gpuy,ad fe le ld xv,DEV AFLX NWZ MOQ BIT HS GPUY CJKR,HS GPUY CJKR,select_key
1,2,accompanied by an adult,28653,swipe_left,leg leu legal adult,AFLX BIT DEV HS CJKR MOQ GPUY NWZ,HS CJKR MOQ,gesture_next
1,2,accompanied by an adult,29754,swipe_left,leg leu legal adult,AFLX BIT DEV HS CJKR MOQ GPUY NWZ,MOQ GPUY NWZ,gesture_next
1,2,accompanied by an adult,30646,swipe_right,leg leu legal adult,AFLX BIT DEV HS CJKR MOQ GPUY NWZ,HS CJKR MOQ,gesture_prev
1,2,accompanied by an adult,31037,swipe_right,leg leu legal adult,AFLX BIT DEV HS CJKR MOQ GPUY NWZ,AFLX BIT DEV,gesture_prev
1,2,accompanied by an adult,31755,aflx,leg leu legal adult,AFLX BIT DEV HS CJKR MOQ GPUY NWZ,AFLX BIT DEV,select_key
1,2,accompanied by an adult,33258,adult,legal adult adults legacy,DEV BIT AFLX HS MOQ GPUY CJKR NWZ,DEV BIT AFLX,select_word
2,1,that referendum asked a silly question,2,bit,the of and to a,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,BIT AFLX HS,select_key
2,1,that referendum asked a silly question,1396,hs,i b t the to,HS MOQ NWZ DEV BIT GPUY AFLX CJKR,HS MOQ NWZ,select_key
2,1,that referendum asked a silly question,2307,aflx,is th bs ts the,DEV AFLX BIT MOQ CJKR HS GPUY NWZ,DEV AFLX BIT,select_key
2,1,that referendum asked a silly question,10924,that,bsa tsa that than,BIT NWZ AFLX DEV HS MOQ GPUY CJKR,BIT NWZ AFLX,select_word
2,1,that referendum asked a silly question,12797,swipe_left,the of and to a,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,MOQ GPUY CJKR,gesture_next
2,1,that referendum asked a silly question,13834,cjkr,the of and to a,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,MOQ GPUY CJKR,select_key
2,1,that referendum asked a silly question,14531,dev,c k j r know,MOQ DEV AFLX GPUY BIT HS NWZ CJKR,MOQ DEV AFLX,select_key
2,1,that referendum asked a silly question,15613,aflx,cd re cv rd rv,AFLX GPUY HS CJKR DEV MOQ NWZ BIT,AFLX GPUY HS,select_key
2,1,that referendum asked a silly question,16525,dev,kda ref really cells,AFLX DEV CJKR HS BIT GPUY MOQ NWZ,AFLX DEV CJKR,select_key
2,1,that referendum asked a silly question,18261,swipe_left,read reading release,DEV BIT AFLX HS MOQ GPUY CJKR NWZ,HS MOQ GPUY,gesture_next
2,1,that referendum asked a silly question,19210,swipe_left,read reading release,DEV BIT AFLX HS MOQ GPUY CJKR NWZ,GPUY CJKR NWZ,gesture_next
2,1,that referendum asked a silly question,19892,cjkr,read reading release,DEV BIT AFLX HS MOQ GPUY CJKR NWZ,GPUY CJKR NWZ,select_key
2,1,that referendum asked a silly question,21243,reference,refer reference,DEV BIT AFLX HS MOQ GPUY CJKR NWZ,DEV BIT AFLX,select_word
2,1,that referendum asked a silly question,22261,swipe_up,the of and to a,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,BIT AFLX HS,gesture_delete
2,1,that referendum asked a silly question,23440,swipe_left,the of and to a,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,MOQ GPUY CJKR,gesture_next
2,1,that referendum asked a silly question,24557,swipe_left,the of and to a,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,CJKR NWZ DEV,gesture_next
2,1,that referendum asked a silly question,25763,cjkr,the of and to a,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,CJKR NWZ DEV,select_key
2,1,that referendum asked a silly question,26645,dev,c k j r know,MOQ DEV AFLX GPUY BIT HS NWZ CJKR,MOQ DEV AFLX,select_key
2,1,that referendum asked a silly question,27837,aflx,cd re cv rd rv,AFLX GPUY HS CJKR DEV MOQ NWZ BIT,AFLX GPUY HS,select_key
2,1,that referendum asked a silly question,28664,dev,kda ref really cells,AFLX DEV CJKR HS BIT GPUY MOQ NWZ,AFLX DEV CJKR,select_key
2,1,that referendum asked a silly question,29578,swipe_left,read reading release,DEV BIT AFLX HS MOQ GPUY CJKR NWZ,HS MOQ GPUY,gesture_next
2,1,that referendum asked a silly question,30545,swipe_left,read reading release,DEV BIT AFLX HS MOQ GPUY CJKR NWZ,GPUY CJKR NWZ,gesture_next
2,1,that referendum asked a silly question,31198,cjkr,read reading release,DEV BIT AFLX HS MOQ GPUY CJKR NWZ,GPUY CJKR NWZ,select_key
2,1,that referendum asked a silly question,33630,dev,refer reference,DEV BIT AFLX HS MOQ GPUY CJKR NWZ,DEV BIT AFLX,select_key
2,1,that referendum asked a silly question,36057,swipe_left,reference references,DEV BIT AFLX HS MOQ GPUY CJKR NWZ,HS MOQ GPUY,gesture_next
2,1,that referendum asked a silly question,37275,swipe_left,reference references,DEV BIT AFLX HS MOQ GPUY CJKR NWZ,GPUY CJKR NWZ,gesture_next
2,1,that referendum asked a silly question,38026,nwz,reference references,DEV BIT AFLX HS MOQ GPUY CJKR NWZ,GPUY CJKR NWZ,select_key
2,1,that referendum asked a silly question,40710,dev,reference references,DEV BIT AFLX HS MOQ GPUY CJKR NWZ,DEV BIT AFLX,select_key
2,1,that referendum asked a silly question,43528,referendum,referendum,DEV BIT AFLX HS MOQ GPUY CJKR NWZ,DEV BIT AFLX,select_word
2,1,that referendum asked a silly question,44708,aflx,the of and to a,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,BIT AFLX HS,select_key
2,1,that referendum asked a silly question,45759,swipe_left,a f l x and,NWZ BIT MOQ AFLX CJKR DEV HS GPUY,AFLX CJKR DEV,gesture_next
2,1,that referendum asked a silly question,46925,swipe_left,a f l x and,NWZ BIT MOQ AFLX CJKR DEV HS GPUY,DEV HS GPUY,gesture_next
2,1,that referendum asked a silly question,47708,hs,a f l x and,NWZ BIT MOQ AFLX CJKR DEV HS GPUY,DEV HS GPUY,select_key
2,1,that referendum asked a silly question,48735,cjkr,as ah,HS CJKR BIT GPUY DEV AFLX MOQ NWZ,HS CJKR BIT,select_key
2,1,that referendum asked a silly question,50037,dev,ask lsc lhr asked,DEV BIT HS AFLX MOQ GPUY CJKR NWZ,DEV BIT HS,select_key
2,1,that referendum asked a silly question,50896,asked,asked ascertain ascending,DEV BIT AFLX HS MOQ GPUY CJKR NWZ,DEV BIT AFLX,select_word
2,1,that referendum asked a silly question,51962,a,the of and to a,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,BIT AFLX HS,select_word
2,1,that referendum asked a silly question,52934,hs,the of and to a,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,BIT AFLX HS,select_key
2,1,that referendum asked a silly question,53781,bit,s h have he so,AFLX BIT DEV MOQ GPUY HS CJKR NWZ,AFLX BIT DEV,select_key
2,1,that referendum asked a silly question,54495,aflx,st hi ht sb si,AFLX MOQ GPUY HS BIT CJKR NWZ DEV,AFLX MOQ GPUY,select_key
2,1,that referendum asked a silly question,55926,swipe_left,hil state states start,BIT CJKR NWZ GPUY AFLX DEV MOQ HS,GPUY AFLX DEV,gesture_next
2,1,that referendum asked a silly question,56831,aflx,hil state states start,BIT CJKR NWZ GPUY AFLX DEV MOQ HS,GPUY AFLX DEV,select_key
2,1,that referendum asked a silly question,59032,swipe_left,hill staff hillary hills,DEV BIT AFLX HS MOQ GPUY CJKR NWZ,HS MOQ GPUY,gesture_next
2,1,that referendum asked a silly question,60467,gpuy,hill staff hillary hills,DEV BIT AFLX HS MOQ GPUY CJKR NWZ,HS MOQ GPUY,select_key
2,1,that referendum asked a silly question,61265,silly,silly,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,BIT AFLX HS,select_word
2,1,that referendum asked a silly question,62860,swipe_left,the of and to a,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,MOQ GPUY CJKR,gesture_next
2,1,that referendum asked a silly question,64487,moq,the of and to a,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,MOQ GPUY CJKR,select_key
2,1,that referendum asked a silly question,65711,gpuy,m o q of on,AFLX GPUY NWZ MOQ DEV CJKR BIT HS,AFLX GPUY NWZ,select_key
2,1,that referendum asked a silly question,66596,dev,my mg mp oy op,BIT CJKR DEV HS AFLX GPUY MOQ NWZ,BIT CJKR DEV,select_key
2,1,that referendum asked a silly question,68029,question,mud question,HS NWZ CJKR DEV BIT AFLX MOQ GPUY,HS NWZ CJKR,select_word
2,2,the imagination of the nation,1,the,the of and to a,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,BIT AFLX HS,select_word
2,2,the imagination of the nation,941,swipe_left,the of and to a,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,MOQ GPUY CJKR,gesture_next
2,2,the imagination of the nation,1419,swipe_right,the of and to a,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,BIT AFLX HS,gesture_prev
2,2,the imagination of the nation,1963,bit,the of and to a,BIT AFLX HS MOQ GPUY CJKR NWZ DEV,BIT AFLX HS,select_key
2,2,the imagination of the nation,3287,moq,i b t the to,HS MOQ NWZ DEV BIT GPUY AFLX CJKR,HS MOQ NWZ,select_key
2,2,the imagination of the nation,4873,swipe_left,to tm iq too both,GPUY MOQ BIT AFLX NWZ DEV CJKR HS,AFLX NWZ DEV,gesture_next
2,2,the imagination of the nation,5624,aflx,to tm iq too both,GPUY MOQ BIT AFLX NWZ DEV CJKR HS,AFLX NWZ DEV,select_key
2,2,the imagination of the nation,6912,gpuy,box imf tma tox told,DEV GPUY CJKR BIT HS AFLX MOQ NWZ,DEV GPUY CJKR,select_key
2,2,the imagination of the nation,8661,bit,imagine image,DEV BIT AFLX HS MOQ GPUY CJKR NWZ,DEV BIT AFLX,select_key
2,2,the imagination of the nation,9905,swipe_left,imagine imagination,DEV BIT AFLX HS MOQ GPUY CJKR NWZ,HS MOQ GPUY,gesture_next
